zipcode,city,state, outbound , inbound , netgain ,pct_inbound
66854,HARTFORD,KS, 97 , 113 , 16 ,53.8%
66856,LEBO,KS, 499 , 552 , 53 ,52.5%
66857,LE ROY,KS, 105 , 87 , (18),45.3%
66858,LINCOLNVILLE,KS, 31 , -   , (31),0.0%
66859,LOST SPRINGS,KS, -   , 11 , 11 ,100.0%
66860,MADISON,KS, 242 , 178 , (64),42.4%
66861,MARION,KS," 1,205 "," 1,227 ", 22 ,50.5%
66864,NEOSHO RAPIDS,KS, 13 , 22 , 9 ,62.9%
66865,OLPE,KS, 20 , 12 , (8),37.5%
66866,PEABODY,KS, 526 , 484 , (42),47.9%
66868,READING,KS, -   , 11 , 11 ,100.0%
66869,STRONG CITY,KS, 68 , 89 , 21 ,56.7%
66871,WAVERLY,KS, 126 , 117 , (9),48.1%
66872,WHITE CITY,KS, 108 , 145 , 37 ,57.3%
66901,CONCORDIA,KS," 2,993 "," 2,915 ", (78),49.3%
66935,BELLEVILLE,KS," 1,141 "," 1,086 ", (55),48.8%
66937,CLIFTON,KS, 23 , -   , (23),0.0%
66938,CLYDE,KS, 42 , 34 , (8),44.7%
66943,GREENLEAF,KS, 15 , 24 , 9 ,61.5%
66945,HANOVER,KS, 59 , 12 , (47),16.9%
66948,JAMESTOWN,KS, 13 , -   , (13),0.0%
66949,JEWELL,KS, 26 , 13 , (13),33.3%
66951,KENSINGTON,KS, 31 , 14 , (17),31.1%
66953,LINN,KS, 58 , -   , (58),0.0%
66956,MANKATO,KS, 297 , 315 , 18 ,51.5%
66966,SCANDIA,KS, 16 , 26 , 10 ,61.9%
66967,SMITH CENTER,KS, 860 , 865 , 5 ,50.1%
66968,WASHINGTON,KS, 334 , 224 , (110),40.1%
67001,ANDALE,KS, 250 , 284 , 34 ,53.2%
67002,ANDOVER,KS," 7,194 "," 6,768 ", (426),48.5%
67003,ANTHONY,KS," 1,486 "," 1,357 ", (129),47.7%
67004,ARGONIA,KS, 51 , 31 , (20),37.8%
67005,ARKANSAS CITY,KS," 8,229 "," 6,842 "," (1,387)",45.4%
67008,ATLANTA,KS, 12 , 12 , -   ,50.0%
67009,ATTICA,KS, 12 , 50 , 38 ,80.6%
67010,AUGUSTA,KS," 5,795 "," 5,280 ", (515),47.7%
67013,BELLE PLAINE,KS," 1,222 "," 1,037 ", (185),45.9%
67016,BENTLEY,KS, 25 , 23 , (2),47.9%
67017,BENTON,KS, 580 , 681 , 101 ,54.0%
67019,BURDEN,KS, 59 , 11 , (48),15.7%
67020,BURRTON,KS, 855 , 632 , (223),42.5%
67022,CALDWELL,KS, 522 , 370 , (152),41.5%
67024,CEDAR VALE,KS, 86 , 80 , (6),48.2%
67025,CHENEY,KS," 1,403 "," 1,358 ", (45),49.2%
67026,CLEARWATER,KS," 1,776 "," 1,720 ", (56),49.2%
67029,COLDWATER,KS, 74 , 72 , (2),49.3%
67030,COLWICH,KS, 887 , 897 , 10 ,50.3%
67031,CONWAY SPRINGS,KS, 498 , 429 , (69),46.3%
67035,CUNNINGHAM,KS, 60 , 28 , (32),31.8%
67037,DERBY,KS," 13,313 "," 13,150 ", (163),49.7%
67038,DEXTER,KS, 11 , -   , (11),0.0%
67039,DOUGLASS,KS," 1,049 "," 1,049 ", -   ,50.0%
67041,ELBING,KS, 14 , -   , (14),0.0%
67042,EL DORADO,KS," 9,015 "," 7,399 "," (1,616)",45.1%
67045,EUREKA,KS," 1,754 "," 1,526 ", (228),46.5%
67047,FALL RIVER,KS, 64 , 26 , (38),28.9%
67050,GARDEN PLAIN,KS, 310 , 381 , 71 ,55.1%
67052,GODDARD,KS," 3,079 "," 3,364 ", 285 ,52.2%
67053,GOESSEL,KS, 22 , -   , (22),0.0%
67054,GREENSBURG,KS, 503 , 314 , (189),38.4%
67056,HALSTEAD,KS," 1,359 "," 1,215 ", (144),47.2%
67058,HARPER,KS, 764 , 754 , (10),49.7%
67059,HAVILAND,KS, 69 , 29 , (40),29.6%
67060,HAYSVILLE,KS," 6,246 "," 5,748 ", (498),47.9%
67062,HESSTON,KS," 1,773 "," 1,680 ", (93),48.7%
67063,HILLSBORO,KS," 1,565 "," 1,252 ", (313),44.4%
67067,KECHI,KS, 792 , 959 , 167 ,54.8%
67068,KINGMAN,KS," 1,883 "," 1,895 ", 12 ,50.2%
67070,KIOWA,KS, 328 , 191 , (137),36.8%
67074,LEON,KS, 389 , 354 , (35),47.6%
67101,MAIZE,KS," 3,671 "," 3,451 ", (220),48.5%
67104,MEDICINE LDG,KS, 136 , 110 , (26),44.7%
67104,MEDICINE LODGE,KS," 1,099 ", 936 , (163),46.0%
67106,MILTON,KS, -   , 23 , 23 ,100.0%
67107,MOUNDRIDGE,KS," 1,265 "," 1,249 ", (16),49.7%
67108,MOUNT HOPE,KS, 255 , 220 , (35),46.3%
67109,MULLINVILLE,KS, 38 , 11 , (27),22.4%
67110,MULVANE,KS," 2,973 "," 2,919 ", (54),49.5%
67114,NEWTON,KS," 11,911 "," 9,393 "," (2,518)",44.1%
67117,NORTH NEWTON,KS, 510 , 535 , 25 ,51.2%
67118,NORWICH,KS, 12 , 36 , 24 ,75.0%
67119,OXFORD,KS, 481 , 328 , (153),40.5%
67120,PECK,KS, 111 , 171 , 60 ,60.6%
67124,PRATT,KS," 4,084 "," 3,630 ", (454),47.1%
67133,ROSE HILL,KS," 2,124 "," 2,283 ", 159 ,51.8%
67135,SEDGWICK,KS," 1,162 "," 1,117 ", (45),49.0%
67137,SEVERY,KS, 13 , 29 , 16 ,69.0%
67138,SHARON,KS, 11 , -   , (11),0.0%
67140,SOUTH HAVEN,KS, 56 , 37 , (19),39.8%
67144,TOWANDA,KS," 1,097 "," 1,198 ", 101 ,52.2%
67146,UDALL,KS, 426 , 576 , 150 ,57.5%
67147,VALLEY CENTER,KS," 3,897 "," 3,731 ", (166),48.9%
67149,VIOLA,KS, -   , 14 , 14 ,100.0%
67152,WELLINGTON,KS," 5,348 "," 4,397 ", (951),45.1%
67154,WHITEWATER,KS, 161 , 86 , (75),34.8%
67156,WINFIELD,KS," 7,593 "," 6,369 "," (1,224)",45.6%
67201,WICHITA,KS," 1,318 ", 902 , (416),40.6%
67202,WICHITA,KS," 6,473 "," 4,724 "," (1,749)",42.2%
67203,WICHITA,KS," 18,558 "," 14,898 "," (3,660)",44.5%
67204,PARK CITY,KS, 523 , 492 , (31),48.5%
67204,WICHITA,KS," 8,420 "," 6,416 "," (2,004)",43.2%
67205,WICHITA,KS," 6,741 "," 7,915 "," 1,174 ",54.0%
67206,EASTBOROUGH,KS, 190 , 212 , 22 ,52.7%
67206,WICHITA,KS," 9,320 "," 8,827 ", (493),48.6%
67207,WICHITA,KS," 23,373 "," 15,047 "," (8,326)",39.2%
67208,WICHITA,KS," 12,804 "," 9,395 "," (3,409)",42.3%
67209,WICHITA,KS," 6,175 "," 5,754 ", (421),48.2%
67210,WICHITA,KS," 6,176 "," 4,700 "," (1,476)",43.2%
67211,WICHITA,KS," 15,359 "," 10,226 "," (5,133)",40.0%
67212,WICHITA,KS," 23,477 "," 18,099 "," (5,378)",43.5%
67213,WICHITA,KS," 13,148 "," 10,742 "," (2,406)",45.0%
67214,WICHITA,KS," 12,960 "," 7,982 "," (4,978)",38.1%
67215,WICHITA,KS," 1,626 "," 1,903 ", 277 ,53.9%
67216,WICHITA,KS," 14,805 "," 12,481 "," (2,324)",45.7%
67217,WICHITA,KS," 20,624 "," 14,894 "," (5,730)",41.9%
67218,WICHITA,KS," 20,412 "," 11,943 "," (8,469)",36.9%
67219,PARK CITY,KS," 2,111 "," 1,719 ", (392),44.9%
67219,WICHITA,KS," 5,745 "," 4,263 "," (1,482)",42.6%
67220,BEL AIRE,KS," 2,197 "," 1,154 "," (1,043)",34.4%
67220,BELAIRE,KS, 234 , 128 , (106),35.4%
67220,WICHITA,KS," 7,506 "," 4,236 "," (3,270)",36.1%
67221,MCCONNELL AFB,KS, 935 , 546 , (389),36.9%
67221,WICHITA,KS, 69 , 31 , (38),31.0%
67226,WICHITA,KS," 11,914 "," 11,467 ", (447),49.0%
67228,WICHITA,KS, 283 , 440 , 157 ,60.9%
67230,WICHITA,KS," 3,102 "," 3,985 ", 883 ,56.2%
67235,WICHITA,KS," 3,432 "," 4,564 "," 1,132 ",57.1%
67275,WICHITA,KS, 97 , -   , (97),0.0%
67277,WICHITA,KS, 326 , 212 , (114),39.4%
67278,WICHITA,KS, 483 , 794 , 311 ,62.2%
67301,INDEPENDENCE,KS," 6,865 "," 6,041 ", (824),46.8%
67330,ALTAMONT,KS, 457 , 404 , (53),46.9%
67333,CANEY,KS," 1,470 "," 1,109 ", (361),43.0%
67335,CHERRYVALE,KS," 1,529 "," 1,257 ", (272),45.1%
67336,CHETOPA,KS, 410 , 400 , (10),49.4%
67337,COFFEYVILLE,KS," 7,396 "," 4,753 "," (2,643)",39.1%
67340,DEARING,KS, 11 , -   , (11),0.0%
67342,EDNA,KS, 83 , 53 , (30),39.0%
67344,ELK CITY,KS, 38 , 72 , 34 ,65.5%
67349,HOWARD,KS, 171 , 131 , (40),43.4%
67352,LONGTON,KS, 69 , 59 , (10),46.1%
67353,MOLINE,KS, 24 , 24 , -   ,50.0%
67354,MOUND VALLEY,KS, 56 , 51 , (5),47.7%
67356,OSWEGO,KS," 1,196 ", 987 , (209),45.2%
67357,PARSONS,KS," 7,223 "," 5,646 "," (1,577)",43.9%
67361,SEDAN,KS, 709 , 612 , (97),46.3%
67364,TYRO,KS, 13 , -   , (13),0.0%
67401,SALINA,KS," 27,292 "," 22,104 "," (5,188)",44.7%
67402,SALINA,KS, 926 , 929 , 3 ,50.1%
67410,ABILENE,KS," 4,877 "," 4,229 ", (648),46.4%
67416,ASSARIA,KS, 247 , 115 , (132),31.8%
67416,MENTOR,KS, 15 , -   , (15),0.0%
67420,BELOIT,KS," 1,579 "," 1,636 ", 57 ,50.9%
67422,BENNINGTON,KS, 202 , 154 , (48),43.3%
67425,BROOKVILLE,KS, 12 , -   , (12),0.0%
67428,CANTON,KS, 334 , 263 , (71),44.1%
67430,CAWKER CITY,KS, 11 , 12 , 1 ,52.2%
67431,CHAPMAN,KS," 1,388 "," 1,070 ", (318),43.5%
67432,CLAY CENTER,KS," 2,380 "," 2,084 ", (296),46.7%
67436,DELPHOS,KS, 64 , -   , (64),0.0%
67437,DOWNS,KS, 159 , 134 , (25),45.7%
67439,ELLSWORTH,KS," 1,501 "," 1,272 ", (229),45.9%
67441,ENTERPRISE,KS, 271 , 173 , (98),39.0%
67443,GALVA,KS, 267 , 211 , (56),44.1%
67445,GLASCO,KS, 23 , 45 , 22 ,66.2%
67446,GLEN ELDER,KS, 13 , 22 , 9 ,62.9%
67448,CARLTON,KS, 22 , 32 , 10 ,59.3%
67448,GYPSUM,KS, 137 , 160 , 23 ,53.9%
67449,HERINGTON,KS," 1,690 "," 1,467 ", (223),46.5%
67450,HOLYROOD,KS, 82 , 25 , (57),23.4%
67451,HOPE,KS, 68 , 60 , (8),46.9%
67454,KANOPOLIS,KS, 42 , 58 , 16 ,58.0%
67455,LINCOLN,KS, 932 , 691 , (241),42.6%
67456,LINDSBORG,KS," 1,671 "," 1,577 ", (94),48.6%
67457,LITTLE RIVER,KS, 77 , 36 , (41),31.9%
67460,MC PHERSON,KS, 858 , 817 , (41),48.8%
67460,MCPHERSON,KS," 7,032 "," 6,238 ", (794),47.0%
67464,MARQUETTE,KS, 215 , 71 , (144),24.8%
67466,MILTONVALE,KS, 82 , 26 , (56),24.1%
67467,MINNEAPOLIS,KS," 1,102 ", 972 , (130),46.9%
67470,NEW CAMBRIA,KS, -   , 12 , 12 ,100.0%
67473,OSBORNE,KS, 774 , 641 , (133),45.3%
67480,SOLOMON,KS, 328 , 289 , (39),46.8%
67481,SYLVAN GROVE,KS, 12 , 22 , 10 ,64.7%
67484,TESCOTT,KS, 12 , -   , (12),0.0%
67487,WAKEFIELD,KS, 564 , 581 , 17 ,50.7%
67490,WILSON,KS, 95 , 88 , (7),48.1%
67501,HUTCHINSON,KS," 17,291 "," 13,099 "," (4,192)",43.1%
67502,HUTCHINSON,KS," 10,564 "," 9,608 ", (956),47.6%
67504,HUTCHINSON,KS, 296 , 593 , 297 ,66.7%
67505,HUTCHINSON,KS, 29 , 27 , (2),48.2%
67505,S HUTCHINSON,KS, 38 , 12 , (26),24.0%
67505,SOUTH HUTCHINSON,KS," 1,660 "," 1,213 ", (447),42.2%
67510,ABBYVILLE,KS, 15 , 11 , (4),42.3%
67514,ARLINGTON,KS, 74 , 65 , (9),46.8%
67522,BUHLER,KS, 657 , 612 , (45),48.2%
67523,BURDETT,KS, 11 , -   , (11),0.0%
67524,CHASE,KS, 12 , 13 , 1 ,52.0%
67525,CLAFLIN,KS, 64 , 42 , (22),39.6%
67526,ELLINWOOD,KS," 1,164 ", 949 , (215),44.9%
67530,GREAT BEND,KS," 8,735 "," 7,742 ", (993),47.0%
67543,HAVEN,KS, 750 , 699 , (51),48.2%
67544,HOISINGTON,KS," 1,775 "," 1,323 ", (452),42.7%
67546,INMAN,KS, 977 , 942 , (35),49.1%
67547,KINSLEY,KS, 750 , 517 , (233),40.8%
67548,LA CROSSE,KS, 598 , 602 , 4 ,50.2%
67550,LARNED,KS," 3,150 "," 2,438 ", (712),43.6%
67554,LYONS,KS," 1,880 "," 1,790 ", (90),48.8%
67556,MC CRACKEN,KS, 12 , -   , (12),0.0%
67557,MACKSVILLE,KS, 22 , 27 , 5 ,55.1%
67560,NESS CITY,KS, 747 , 515 , (232),40.8%
67561,NICKERSON,KS, 619 , 443 , (176),41.7%
67563,OFFERLE,KS, 12 , -   , (12),0.0%
67565,GALATIA,KS, 11 , -   , (11),0.0%
67565,OTIS,KS, 12 , -   , (12),0.0%
67566,PARTRIDGE,KS, 12 , 26 , 14 ,68.4%
67567,PAWNEE ROCK,KS, 34 , 23 , (11),40.4%
67570,PRETTY PRAIRE,KS, -   , 28 , 28 ,100.0%
67570,PRETTY PRAIRIE,KS, 163 , 196 , 33 ,54.6%
67576,SAINT JOHN,KS, 45 , 25 , (20),35.7%
67576,SEWARD,KS, 55 , 56 , 1 ,50.5%
67576,ST JOHN,KS, 503 , 420 , (83),45.5%
67578,STAFFORD,KS, 757 , 477 , (280),38.7%
67579,STERLING,KS," 1,078 "," 1,025 ", (53),48.7%
67581,SYLVIA,KS, -   , 11 , 11 ,100.0%
67583,LANGDON,KS, -   , 32 , 32 ,100.0%
67583,PRESTON,KS, 16 , 27 , 11 ,62.8%
67583,TURON,KS, 113 , 56 , (57),33.1%
67601,HAYS,KS," 13,071 "," 10,810 "," (2,261)",45.3%
67622,ALMENA,KS, 48 , 44 , (4),47.8%
67625,BOGUE,KS, 17 , -   , (17),0.0%
67632,DAMAR,KS, 12 , -   , (12),0.0%
67637,ELLIS,KS," 1,027 ", 958 , (69),48.3%
67640,GORHAM,KS, 39 , -   , (39),0.0%
67642,HILL CITY,KS, 950 , 790 , (160),45.4%
67645,LENORA,KS, 13 , -   , (13),0.0%
67646,LOGAN,KS, 37 , -   , (37),0.0%
67648,LUCAS,KS, 11 , 24 , 13 ,68.6%
67649,LURAY,KS, 13 , -   , (13),0.0%
67651,NATOMA,KS, 22 , -   , (22),0.0%
67653,NORCATUR,KS, 13 , -   , (13),0.0%
67654,NORTON,KS," 1,860 "," 1,832 ", (28),49.6%
67657,PALCO,KS, -   , 13 , 13 ,100.0%
67661,PHILLIPSBURG,KS," 1,508 "," 1,240 ", (268),45.1%
67663,CODELL,KS, 18 , 24 , 6 ,57.1%
67663,PLAINVILLE,KS, 949 , 933 , (16),49.6%
67663,ZURICH,KS, 25 , 17 , (8),40.5%
67665,RUSSELL,KS," 2,869 "," 2,516 ", (353),46.7%
67669,STOCKTON,KS, 658 , 591 , (67),47.3%
67671,VICTORIA,KS, 321 , 286 , (35),47.1%
67672,WA KEENEY,KS, 16 , 15 , (1),48.4%
67672,WAKEENEY,KS," 1,052 ", 884 , (168),45.7%
67701,COLBY,KS," 3,399 "," 2,636 ", (763),43.7%
67701,REXFORD,KS, 91 , 58 , (33),38.9%
67730,ATWOOD,KS, 611 , 461 , (150),43.0%
67731,BIRD CITY,KS, 24 , 23 , (1),48.9%
67732,BREWSTER,KS, -   , 12 , 12 ,100.0%
67735,GOODLAND,KS," 2,605 "," 2,408 ", (197),48.0%
67738,GRINNELL,KS, 11 , -   , (11),0.0%
67740,HOXIE,KS, 473 , 346 , (127),42.2%
67748,OAKLEY,KS," 1,199 "," 1,019 ", (180),45.9%
67749,OBERLIN,KS," 1,238 ", 991 , (247),44.5%
67751,PARK,KS, 67 , 61 , (6),47.7%
67752,QUINTER,KS, 139 , 114 , (25),45.1%
67753,REXFORD,KS, 42 , 14 , (28),25.0%
67756,SAINT FRANCIS,KS, 705 , 605 , (100),46.2%
67758,SHARON SPRINGS,KS, 117 , 122 , 5 ,51.0%
67801,DODGE CITY,KS," 13,074 "," 9,751 "," (3,323)",42.7%
67831,ASHLAND,KS, 158 , 11 , (147),6.5%
67834,BUCKLIN,KS, 173 , 46 , (127),21.0%
67835,CIMARRON,KS, 727 , 703 , (24),49.2%
67837,COPELAND,KS, 36 , 25 , (11),41.0%
67838,DEERFIELD,KS, 218 , 35 , (183),13.8%
67839,DIGHTON,KS, 166 , 186 , 20 ,52.8%
67844,FOWLER,KS, 96 , 48 , (48),33.3%
67846,GARDEN CITY,KS," 15,950 "," 12,084 "," (3,866)",43.1%
67849,HANSTON,KS, 23 , -   , (23),0.0%
67850,HEALY,KS, 15 , -   , (15),0.0%
67851,HOLCOMB,KS, 676 , 673 , (3),49.9%
67853,INGALLS,KS, 11 , -   , (11),0.0%
67854,JETMORE,KS, 270 , 199 , (71),42.4%
67855,JOHNSON,KS, 292 , 34 , (258),10.4%
67859,KISMET,KS, 23 , -   , (23),0.0%
67860,LAKIN,KS," 1,001 ", 665 , (336),39.9%
67861,LEOTI,KS, 813 , 545 , (268),40.1%
67864,MEADE,KS, 555 , 449 , (106),44.7%
67865,MINNEOLA,KS, 281 , 128 , (153),31.3%
67867,MONTEZUMA,KS, 120 , 46 , (74),27.7%
67869,PLAINS,KS, 200 , 71 , (129),26.2%
67870,SATANTA,KS, 133 , 46 , (87),25.7%
67871,SCOTT CITY,KS," 2,555 "," 2,061 ", (494),44.6%
67876,GARDEN CITY,KS, 19 , -   , (19),0.0%
67876,SPEARVILLE,KS, 110 , 141 , 31 ,56.2%
67877,SUBLETTE,KS, 968 , 789 , (179),44.9%
67878,SYRACUSE,KS, 660 , 98 , (562),12.9%
67879,TRIBUNE,KS, 285 , 238 , (47),45.5%
67880,ULYSSES,KS," 2,179 "," 1,947 ", (232),47.2%
67901,LIBERAL,KS," 6,348 "," 5,191 "," (1,157)",45.0%
67905,LIBERAL,KS, 669 , 341 , (328),33.8%
67950,ELKHART,KS, 286 , 225 , (61),44.0%
67951,HUGOTON,KS," 1,567 "," 1,246 ", (321),44.3%
67952,MOSCOW,KS, -   , 11 , 11 ,100.0%
67954,ROLLA,KS, 11 , -   , (11),0.0%
68001,ABIE,NE, 29 , 24 , (5),45.3%
68002,ARLINGTON,NE, 717 , 533 , (184),42.6%
68003,ASHLAND,NE," 1,857 "," 2,126 ", 269 ,53.4%
68004,BANCROFT,NE, 27 , -   , (27),0.0%
68005,BELLEVUE,NE," 12,757 "," 10,558 "," (2,199)",45.3%
68007,BENNINGTON,NE," 3,933 "," 6,316 "," 2,383 ",61.6%
68008,BLAIR,NE," 4,967 "," 4,659 ", (308),48.4%
68010,BOYS TOWN,NE, 160 , 179 , 19 ,52.8%
68010,BOYSTOWN,NE, -   , 12 , 12 ,100.0%
68015,CEDAR BLUFFS,NE, 312 , 161 , (151),34.0%
68017,CERESCO,NE, 344 , 218 , (126),38.8%
68019,CRAIG,NE, 28 , -   , (28),0.0%
68020,DECATUR,NE, 49 , 63 , 14 ,56.3%
68022,ELKHORN,NE," 11,910 "," 15,925 "," 4,015 ",57.2%
68023,FORT CALHOUN,NE, 686 , 768 , 82 ,52.8%
68025,FREMONT,NE," 14,343 "," 12,820 "," (1,523)",47.2%
68026,FREMONT,NE, 387 , 216 , (171),35.8%
68028,GRETNA,NE," 4,167 "," 5,128 ", 961 ,55.2%
68029,HERMAN,NE, 65 , 13 , (52),16.7%
68030,HOMER,NE, 34 , -   , (34),0.0%
68031,HOOPER,NE, 548 , 514 , (34),48.4%
68033,ITHACA,NE, 11 , -   , (11),0.0%
68034,KENNARD,NE, 25 , 11 , (14),30.6%
68037,LOUISVILLE,NE, 865 , 891 , 26 ,50.7%
68038,LYONS,NE, 401 , 225 , (176),35.9%
68039,MACY,NE, 169 , 138 , (31),45.0%
68041,MEAD,NE, 98 , 85 , (13),46.4%
68044,NICKERSON,NE, 125 , 55 , (70),30.6%
68045,OAKLAND,NE, 536 , 536 , -   ,50.0%
68046,PAPILLION,NE," 11,275 "," 13,176 "," 1,901 ",53.9%
68047,PENDER,NE, 414 , 401 , (13),49.2%
68048,PLATTSMOUTH,NE," 5,171 "," 5,179 ", 8 ,50.0%
68050,PRAGUE,NE, 15 , -   , (15),0.0%
68057,SCRIBNER,NE, 257 , 273 , 16 ,51.5%
68059,RICHFIELD,NE, 14 , 17 , 3 ,54.8%
68059,SPRINGFIELD,NE, 773 , 960 , 187 ,55.4%
68061,TEKAMAH,NE, 787 , 794 , 7 ,50.2%
68062,THURSTON,NE, -   , 13 , 13 ,100.0%
68063,UEHLING,NE, 12 , -   , (12),0.0%
68064,LESHARA,NE, 42 , 32 , (10),43.2%
68064,VALLEY,NE," 1,723 "," 2,021 ", 298 ,54.0%
68065,VALPARAISO,NE, 51 , 128 , 77 ,71.5%
68066,WAHOO,NE," 1,959 "," 2,052 ", 93 ,51.2%
68067,WALTHILL,NE, 154 , 72 , (82),31.9%
68069,WATERLOO,NE," 1,112 "," 1,184 ", 72 ,51.6%
68070,WESTON,NE, 12 , 18 , 6 ,60.0%
68071,WINNEBAGO,NE, 272 , 170 , (102),38.5%
68073,YUTAN,NE, 564 , 638 , 74 ,53.1%
68101,OMAHA,NE, 75 , 92 , 17 ,55.1%
68102,OMAHA,NE," 11,227 "," 8,513 "," (2,714)",43.1%
68103,OMAHA,NE, 48 , 673 , 625 ,93.3%
68104,OMAHA,NE," 19,927 "," 16,031 "," (3,896)",44.6%
68105,OMAHA,NE," 15,065 "," 10,141 "," (4,924)",40.2%
68106,OMAHA,NE," 13,089 "," 10,936 "," (2,153)",45.5%
68107,OMAHA,NE," 10,268 "," 7,876 "," (2,392)",43.4%
68108,OMAHA,NE," 7,446 "," 6,879 ", (567),48.0%
68110,OMAHA,NE," 4,200 "," 3,540 ", (660),45.7%
68111,OMAHA,NE," 14,508 "," 12,865 "," (1,643)",47.0%
68112,OMAHA,NE," 4,625 "," 4,151 ", (474),47.3%
68113,OFFUTT AFB,NE, 395 , 434 , 39 ,52.4%
68114,OMAHA,NE," 11,310 "," 9,337 "," (1,973)",45.2%
68116,OMAHA,NE," 12,920 "," 13,372 ", 452 ,50.9%
68117,OMAHA,NE," 2,578 "," 2,238 ", (340),46.5%
68118,OMAHA,NE," 2,925 "," 3,065 ", 140 ,51.2%
68122,OMAHA,NE," 5,158 "," 5,570 ", 412 ,51.9%
68123,BELLEVUE,NE," 16,572 "," 15,326 "," (1,246)",48.0%
68124,OMAHA,NE," 7,317 "," 7,002 ", (315),48.9%
68127,OMAHA,NE," 14,947 "," 11,604 "," (3,343)",43.7%
68127,RALSTON,NE, 302 , 235 , (67),43.8%
68128,LA VISTA,NE," 8,796 "," 8,090 ", (706),47.9%
68128,LAVISTA,NE, 203 , 203 , -   ,50.0%
68130,OMAHA,NE," 7,529 "," 7,835 ", 306 ,51.0%
68131,OMAHA,NE," 14,271 "," 8,937 "," (5,334)",38.5%
68132,OMAHA,NE," 9,074 "," 6,863 "," (2,211)",43.1%
68133,BELLEVUE,NE, 60 , 114 , 54 ,65.5%
68133,PAPILLION,NE," 4,024 "," 4,787 ", 763 ,54.3%
68134,OMAHA,NE," 17,588 "," 14,233 "," (3,355)",44.7%
68135,OMAHA,NE," 8,372 "," 8,639 ", 267 ,50.8%
68136,OMAHA,NE," 5,748 "," 7,525 "," 1,777 ",56.7%
68137,OMAHA,NE," 12,926 "," 11,140 "," (1,786)",46.3%
68138,LA VISTA,NE, 385 , 367 , (18),48.8%
68138,OMAHA,NE," 4,724 "," 5,073 ", 349 ,51.8%
68139,OMAHA,NE, 11 , 125 , 114 ,91.9%
68142,OMAHA,NE," 1,838 "," 2,080 ", 242 ,53.1%
68144,OMAHA,NE," 11,480 "," 10,108 "," (1,372)",46.8%
68145,MILLARD,NE, 13 , -   , (13),0.0%
68145,OMAHA,NE, 60 , 65 , 5 ,52.0%
68147,BELLEVUE,NE," 3,565 "," 3,330 ", (235),48.3%
68152,OMAHA,NE," 2,182 "," 2,631 ", 449 ,54.7%
68154,OMAHA,NE," 13,596 "," 11,985 "," (1,611)",46.9%
68157,BELLEVUE,NE, 250 , 247 , (3),49.7%
68157,OMAHA,NE," 1,648 "," 1,462 ", (186),47.0%
68164,OMAHA,NE," 14,475 "," 13,292 "," (1,183)",47.9%
68301,ADAMS,NE, 158 , 184 , 26 ,53.8%
68305,AUBURN,NE," 2,135 "," 1,976 ", (159),48.1%
68307,AVOCA,NE, 36 , 23 , (13),39.0%
68310,BEATRICE,NE," 7,718 "," 6,390 "," (1,328)",45.3%
68313,BEAVER CROSSING,NE, 13 , 22 , 9 ,62.9%
68314,BEE,NE, -   , 11 , 11 ,100.0%
68317,BENNET,NE, 329 , 366 , 37 ,52.7%
68318,BLUE SPRINGS,NE, 46 , 22 , (24),32.4%
68322,BRUNING,NE, 41 , 13 , (28),24.1%
68328,CLATONIA,NE, 16 , -   , (16),0.0%
68329,COOK,NE, 13 , -   , (13),0.0%
68331,CORTLAND,NE, 23 , 39 , 16 ,62.9%
68333,CRETE,NE," 4,505 "," 2,701 "," (1,804)",37.5%
68335,DAVENPORT,NE, 24 , 28 , 4 ,53.8%
68338,DAYKIN,NE, 11 , -   , (11),0.0%
68339,DENTON,NE, 47 , 195 , 148 ,80.6%
68340,DESHLER,NE, 356 , 107 , (249),23.1%
68341,DE WITT,NE, 88 , 39 , (49),30.7%
68342,DILLER,NE, 28 , 29 , 1 ,50.9%
68343,DORCHESTER,NE, 86 , 25 , (61),22.5%
68347,EAGLE,NE, 553 , 722 , 169 ,56.6%
68349,ELMWOOD,NE, 36 , 79 , 43 ,68.7%
68351,EXETER,NE, -   , 41 , 41 ,100.0%
68352,FAIRBURY,NE," 2,671 "," 2,244 ", (427),45.7%
68354,FAIRMONT,NE, 76 , 72 , (4),48.6%
68355,FALLS CITY,NE," 2,219 "," 2,097 ", (122),48.6%
68358,FIRTH,NE, 214 , 340 , 126 ,61.4%
68359,FRIEND,NE, 336 , 279 , (57),45.4%
68360,GARLAND,NE, 22 , -   , (22),0.0%
68361,GENEVA,NE," 1,219 "," 1,135 ", (84),48.2%
68364,GOEHNER,NE, 11 , 14 , 3 ,56.0%
68366,GREENWOOD,NE, 113 , 64 , (49),36.2%
68368,HALLAM,NE, 13 , 11 , (2),45.8%
68370,BELVIDERE,NE, 21 , 13 , (8),38.2%
68370,HEBRON,NE, 881 , 817 , (64),48.1%
68371,HENDERSON,NE, 128 , 112 , (16),46.7%
68372,HICKMAN,NE, 938 ," 1,321 ", 383 ,58.5%
68372,HOLLAND,NE, 58 , 56 , (2),49.1%
68375,HUBBELL,NE, 11 , -   , (11),0.0%
68376,HUMBOLDT,NE, 448 , 233 , (215),34.2%
68378,JOHNSON,NE, 38 , 12 , (26),24.0%
68381,LIBERTY,NE, 11 , -   , (11),0.0%
68401,MC COOL JUNCTION,NE, 24 , 82 , 58 ,77.4%
